date,home_team,away_team,home_team_score,away_team_score,country,neutral_location,shoot_out,home_team_result,home_team_mean_defense_score,home_team_mean_offense_score,away_team_mean_defense_score,away_team_mean_offense_score
10/15/2018,Saudi Arabia,Iraq,1.00,1.00,Saudi Arabia,False,No,Draw,72.00,68.70,,
10/16/2018,France,Germany,2.00,1.00,France,False,No,Win,84.80,83.70,86.00,83.70
10/16/2018,Ukraine,Czech Republic,1.00,0.00,Ukraine,False,No,Win,77.00,75.30,77.00,75.70
10/16/2018,Republic of Ireland,Wales,0.00,1.00,Republic of Ireland,False,No,Lose,77.20,72.30,76.50,77.70
10/16/2018,Norway,Bulgaria,1.00,0.00,Norway,False,No,Win,74.50,75.70,68.20,70.30
10/16/2018,Slovenia,Cyprus,1.00,1.00,Slovenia,False,No,Draw,74.20,76.30,67.80,
10/16/2018,Kazakhstan,Andorra,4.00,0.00,Kazakhstan,False,No,Win,,,,
10/16/2018,Latvia,Georgia,0.00,3.00,Latvia,False,No,Lose,,,73.20,70.00
10/16/2018,Armenia,North Macedonia,4.00,0.00,Armenia,False,No,Win,,68.00,,74.30
10/16/2018,Gibraltar,Liechtenstein,2.00,1.00,Gibraltar,False,No,Win,,,,
10/16/2018,Bahrain,Myanmar,4.00,1.00,Bahrain,False,No,Win,,,,
10/16/2018,Belgium,Netherlands,1.00,1.00,Belgium,False,No,Draw,83.80,88.30,82.00,83.00
10/16/2018,Cambodia,Singapore,1.00,2.00,Cambodia,False,No,Lose,,,,
10/16/2018,China PR,Syria,2.00,0.00,China PR,False,No,Win,70.20,72.30,,
10/16/2018,Colombia,Costa Rica,3.00,1.00,USA,True,No,Win,80.20,82.30,74.50,72.00
10/16/2018,Denmark,Austria,2.00,0.00,Denmark,False,No,Win,79.50,77.30,76.00,79.30
10/16/2018,Indonesia,Hong Kong,1.00,1.00,Indonesia,False,No,Draw,,,,
10/16/2018,IR Iran,Bolivia,2.00,1.00,IR Iran,False,No,Win,69.00,73.30,68.00,67.30
10/16/2018,Japan,Uruguay,4.00,3.00,Japan,False,No,Win,76.00,76.30,83.50,86.70
10/16/2018,Korea Republic,Panama,2.00,2.00,Korea Republic,False,No,Draw,71.80,74.30,69.80,67.30
10/16/2018,Laos,Mongolia,1.00,4.00,Laos,False,No,Lose,,,,
10/16/2018,Malaysia,Kyrgyz Republic,0.00,1.00,Malaysia,False,No,Lose,,,,
10/16/2018,Mexico,Chile,0.00,1.00,Mexico,False,No,Lose,76.00,77.30,74.50,80.00
10/16/2018,Oman,Ecuador,0.00,0.00,Qatar,True,No,Draw,,,74.00,75.70
10/16/2018,Sweden,Slovakia,1.00,1.00,Sweden,False,No,Draw,78.00,80.70,78.50,65.30
10/16/2018,United Arab Emirates,Venezuela,0.00,2.00,Spain,True,No,Lose,,,74.20,77.30
10/16/2018,USA,Peru,1.00,1.00,USA,False,No,Draw,76.20,76.30,73.20,76.30
10/16/2018,Uzbekistan,Qatar,2.00,0.00,Uzbekistan,False,No,Win,,,,
10/16/2018,Madagascar,Equatorial Guinea,1.00,0.00,Madagascar,False,No,Win,,,,
10/16/2018,Malawi,Cameroon,0.00,0.00,Malawi,False,No,Draw,,,77.20,79.00
10/16/2018,Burundi,Mali,1.00,1.00,Burundi,False,No,Draw,,,73.80,75.30
10/16/2018,Benin,Algeria,1.00,0.00,Benin,False,No,Win,69.00,70.00,77.20,80.00
10/16/2018,Seychelles,South Africa,0.00,0.00,Seychelles,False,No,Draw,,,72.80,74.00
10/16/2018,Liberia,Congo,2.00,1.00,Liberia,False,No,Win,,,67.00,67.30
10/16/2018,Central African Republic,C̫te d'Ivoire,0.00,0.00,Central African Republic,False,No,Draw,,,78.20,78.70
10/16/2018,Mauritania,Angola,1.00,0.00,Mauritania,False,No,Win,63.50,,71.80,62.70
10/16/2018,Eswatini,Egypt,0.00,2.00,Eswatini,False,No,Lose,,,72.00,72.30
10/16/2018,Tanzania,Cabo Verde,2.00,0.00,Tanzania,False,No,Win,,,71.50,77.00
10/16/2018,Argentina,Brazil,0.00,1.00,Saudi Arabia,True,No,Lose,82.50,90.30,87.00,88.70
10/16/2018,Canada,Dominica,5.00,0.00,Canada,False,No,Win,66.50,70.70,,
10/16/2018,St. Lucia,Haiti,1.00,2.00,Martinique,True,No,Lose,,,,64.00
11/3/2018,Malaysia,Maldives,3.00,0.00,Malaysia,False,No,Win,,,,
11/8/2018,Cambodia,Malaysia,0.00,1.00,Cambodia,False,No,Lose,,,,
11/8/2018,Laos,Vietnam,0.00,3.00,Laos,False,No,Lose,,,,
11/9/2018,Singapore,Indonesia,1.00,0.00,Singapore,False,No,Win,,,,
11/9/2018,Thailand,Timor-Leste,7.00,0.00,Thailand,False,No,Win,,,,
11/11/2018,Korea DPR,Mongolia,4.00,1.00,Chinese Taipei,True,No,Win,,68.00,,
11/11/2018,Chinese Taipei,Hong Kong,1.00,2.00,Chinese Taipei,False,No,Lose,,,,
11/12/2018,Myanmar,Cambodia,4.00,1.00,Myanmar,False,No,Win,,,,
11/12/2018,Malaysia,Laos,3.00,1.00,Malaysia,False,No,Win,,,,
11/13/2018,Indonesia,Timor-Leste,3.00,1.00,Indonesia,False,No,Win,,,,
11/13/2018,Philippines,Singapore,1.00,0.00,Philippines,False,No,Win,,,,
11/13/2018,Chinese Taipei,Mongolia,2.00,1.00,Chinese Taipei,False,No,Win,,,,
11/13/2018,Hong Kong,Korea DPR,0.00,0.00,Chinese Taipei,True,No,Draw,,,,68.00
11/14/2018,Switzerland,Qatar,0.00,1.00,Switzerland,False,No,Lose,78.80,74.30,,
11/14/2018,Vanuatu,New Caledonia,0.00,1.00,Vanuatu,False,No,Lose,,,,
11/15/2018,Belgium,Iceland,2.00,0.00,Belgium,False,No,Win,83.80,88.30,72.80,72.70
11/15/2018,Croatia,Spain,3.00,2.00,Croatia,False,No,Win,81.00,81.70,87.80,86.30
11/15/2018,Austria,Bosnia and Herzegovina,0.00,0.00,Austria,False,No,Draw,76.00,79.30,76.20,78.70
11/15/2018,Hungary,Estonia,2.00,0.00,Hungary,False,No,Win,71.50,75.70,69.00,
11/15/2018,Greece,Finland,1.00,0.00,Greece,False,No,Win,81.00,73.30,72.20,71.30
11/15/2018,Andorra,Georgia,1.00,1.00,Andorra,False,No,Draw,,,73.20,70.00
11/15/2018,Kazakhstan,Latvia,1.00,1.00,Kazakhstan,False,No,Draw,,,,
11/15/2018,Luxembourg,Belarus,0.00,2.00,Luxembourg,False,No,Lose,68.20,,,
11/15/2018,San Marino,Moldova,0.00,1.00,San Marino,False,No,Lose,,,,
11/15/2018,England,USA,3.00,0.00,England,False,No,Win,82.50,85.30,76.20,76.30
11/15/2018,Germany,Russia,3.00,0.00,Germany,False,No,Win,86.00,83.70,78.50,76.00
11/15/2018,IR Iran,Trinidad and Tobago,1.00,0.00,IR Iran,False,No,Win,69.00,73.30,,
11/15/2018,Israel,Guatemala,7.00,0.00,Israel,False,No,Win,,71.70,,
11/15/2018,Peru,Ecuador,0.00,2.00,Peru,False,No,Lose,73.20,76.30,74.00,75.70
11/15/2018,Poland,Czech Republic,0.00,1.00,Poland,False,No,Lose,78.00,82.00,77.00,75.70
11/15/2018,Republic of Ireland,Northern Ireland,0.00,0.00,Republic of Ireland,False,No,Draw,77.20,72.30,73.20,70.70
11/15/2018,Uzbekistan,Lebanon,0.00,0.00,Australia,True,No,Draw,,,,
11/16/2018,Netherlands,France,2.00,0.00,Netherlands,False,No,Win,82.00,83.00,84.80,83.70
11/16/2018,Slovakia,Ukraine,4.00,1.00,Slovakia,False,No,Win,78.50,65.30,77.00,75.30
11/16/2018,Wales,Denmark,1.00,2.00,Wales,False,No,Lose,76.50,77.70,79.50,77.30
11/16/2018,Slovenia,Norway,1.00,1.00,Slovenia,False,No,Draw,74.20,76.30,74.50,75.70
11/16/2018,Cyprus,Bulgaria,1.00,1.00,Cyprus,False,No,Draw,67.80,,68.20,70.30
11/16/2018,Gibraltar,Armenia,2.00,6.00,Gibraltar,False,No,Lose,,,,68.00
11/16/2018,Liechtenstein,North Macedonia,0.00,2.00,Liechtenstein,False,No,Lose,,,,74.30
11/16/2018,Argentina,Mexico,2.00,0.00,Argentina,False,No,Win,82.50,90.30,76.00,77.30
11/16/2018,Brazil,Uruguay,1.00,0.00,England,True,No,Win,87.00,88.70,83.50,86.70
11/16/2018,Chile,Costa Rica,2.00,3.00,Chile,False,No,Lose,74.50,80.00,74.50,72.00
11/16/2018,Honduras,Panama,1.00,0.00,Honduras,False,No,Win,69.20,71.30,69.80,67.30
11/16/2018,Japan,Venezuela,1.00,1.00,Japan,False,No,Draw,76.00,76.30,74.20,77.30
11/16/2018,Oman,Syria,1.00,1.00,Oman,False,No,Draw,,,,
11/16/2018,Palestine,Pakistan,2.00,1.00,Palestine,False,No,Win,,,,
11/16/2018,Saudi Arabia,Yemen,1.00,0.00,Saudi Arabia,False,No,Win,72.00,68.70,,
11/16/2018,United Arab Emirates,Bolivia,0.00,0.00,United Arab Emirates,False,No,Draw,,,68.00,67.30
11/16/2018,Laos,Myanmar,1.00,3.00,Laos,False,No,Lose,,,,
11/16/2018,Vietnam,Malaysia,2.00,0.00,Vietnam,False,No,Win,,,,
11/16/2018,Morocco,Cameroon,2.00,0.00,Morocco,False,No,Win,78.80,78.00,77.20,79.00
11/16/2018,South Sudan,Burundi,2.00,5.00,South Sudan,False,No,Lose,,,,
11/16/2018,Egypt,Tunisia,3.00,2.00,Egypt,False,No,Win,72.00,72.30,73.00,71.30
11/16/2018,Chinese Taipei,Korea DPR,0.00,2.00,Chinese Taipei,False,No,Lose,,,,68.00
11/16/2018,Mongolia,Hong Kong,1.00,5.00,Chinese Taipei,True,No,Lose,,,,
11/16/2018,Bermuda,El Salvador,1.00,0.00,Bermuda,False,No,Win,,,,
11/16/2018,Aruba,Montserrat,0.00,2.00,Netherlands Antilles,True,No,Lose,,,,
11/16/2018,Belize,Puerto Rico,1.00,0.00,Belize,False,No,Win,,,,
11/17/2018,Italy,Portugal,0.00,0.00,Italy,False,No,Draw,85.20,86.00,81.80,85.00
11/17/2018,Turkey,Sweden,0.00,1.00,Turkey,False,No,Lose,77.50,79.70,78.00,80.70
11/17/2018,Albania,Scotland,0.00,4.00,Albania,False,No,Lose,72.80,67.70,76.50,73.30
11/17/2018,Serbia,Montenegro,2.00,1.00,Serbia,False,No,Win,79.80,75.30,73.80,73.00
11/17/2018,Romania,Lithuania,3.00,0.00,Romania,False,No,Win,75.80,74.30,,
11/17/2018,Malta,Kosovo,0.00,5.00,Malta,False,No,Lose,,,67.00,73.30
11/17/2018,Azerbaijan,Faroe Islands,2.00,0.00,Azerbaijan,False,No,Win,,,,
11/17/2018,Australia,Korea Republic,1.00,1.00,Australia,False,No,Draw,73.20,69.70,71.80,74.30
11/17/2018,Jordan,India,2.00,1.00,Jordan,False,No,Win,,,62.00,63.70
11/17/2018,Vanuatu,New Caledonia,2.00,2.00,Vanuatu,False,No,Draw,,,,
11/17/2018,Thailand,Indonesia,4.00,2.00,Thailand,False,No,Win,,,,
11/17/2018,Timor-Leste,Philippines,2.00,3.00,Malaysia,True,No,Lose,,,,
11/17/2018,Equatorial Guinea,Senegal,0.00,1.00,Equatorial Guinea,False,No,Lose,,,80.80,81.00
11/17/2018,Gambia,Benin,3.00,1.00,Gambia,False,No,Win,69.80,69.00,69.00,70.00
11/17/2018,Seychelles,Libya,1.00,8.00,Seychelles,False,No,Lose,,,,
11/17/2018,Namibia,Guinea-Bissau,0.00,0.00,Namibia,False,No,Draw,,,,71.30
11/17/2018,Uganda,Cabo Verde,1.00,0.00,Uganda,False,No,Win,,,71.50,77.00
11/17/2018,Cuba,Dominican Republic,1.00,0.00,Cuba,False,No,Win,,,,
11/17/2018,Jamaica,Suriname,2.00,1.00,Jamaica,False,No,Win,73.50,68.00,,
11/17/2018,Cayman Islands,St. Lucia,0.00,0.00,Cayman Islands,False,No,Draw,,,,
11/17/2018,Nicaragua,Haiti,0.00,2.00,Nicaragua,False,No,Lose,,,,64.00
11/18/2018,Switzerland,Belgium,5.00,2.00,Switzerland,False,No,Win,78.80,74.30,83.80,88.30
11/18/2018,England,Croatia,2.00,1.00,England,False,No,Win,82.50,85.30,81.00,81.70
11/18/2018,Northern Ireland,Austria,1.00,2.00,Northern Ireland,False,No,Lose,73.20,70.70,76.00,79.30
11/18/2018,Greece,Estonia,0.00,1.00,Greece,False,No,Lose,81.00,73.30,69.00,
11/18/2018,Hungary,Finland,2.00,0.00,Hungary,False,No,Win,71.50,75.70,72.20,71.30
11/18/2018,San Marino,Belarus,0.00,2.00,San Marino,False,No,Lose,,,,
11/18/2018,Moldova,Luxembourg,1.00,1.00,Moldova,False,No,Draw,,,68.20,
11/18/2018,Spain,Bosnia and Herzegovina,1.00,0.00,Spain,False,No,Win,87.80,86.30,76.20,78.70
11/18/2018,Ethiopia,Ghana,0.00,2.00,Ethiopia,False,No,Lose,,,75.50,78.00
11/18/2018,Congo,Congo DR,1.00,1.00,Congo,False,No,Draw,67.00,67.30,75.20,77.70
11/18/2018,Guinea,C̫te d'Ivoire,1.00,1.00,Guinea,False,No,Draw,65.50,73.00,78.20,78.70
11/18/2018,Angola,Burkina Faso,2.00,1.00,Angola,False,No,Win,71.80,62.70,69.00,73.00
11/18/2018,Turks and Caicos Islands,St. Vincent and the Grenadines,3.00,2.00,Turks and Caicos Islands,False,No,Win,,,,
11/18/2018,Bahamas,Anguilla,1.00,1.00,Bahamas,False,No,Draw,,,,
11/18/2018,Barbados,US Virgin Islands,3.00,0.00,Barbados,False,No,Win,,,,
11/18/2018,St. Kitts and Nevis,Canada,0.00,1.00,St. Kitts and Nevis,False,No,Lose,,,66.50,70.70
11/19/2018,Germany,Netherlands,2.00,2.00,Germany,False,No,Draw,86.00,83.70,82.00,83.00
11/19/2018,Czech Republic,Slovakia,1.00,0.00,Czech Republic,False,No,Win,77.00,75.70,78.50,65.30
11/19/2018,Denmark,Republic of Ireland,0.00,0.00,Denmark,False,No,Draw,79.50,77.30,77.20,72.30
11/19/2018,Bulgaria,Slovenia,1.00,1.00,Bulgaria,False,No,Draw,68.20,70.30,74.20,76.30
11/19/2018,Cyprus,Norway,0.00,2.00,Cyprus,False,No,Lose,67.80,,74.50,75.70
11/19/2018,Andorra,Latvia,0.00,0.00,Andorra,False,No,Draw,,,,
11/19/2018,Georgia,Kazakhstan,2.00,1.00,Georgia,False,No,Win,73.20,70.00,,
11/19/2018,North Macedonia,Gibraltar,4.00,0.00,North Macedonia,False,No,Win,,74.30,,
11/19/2018,Liechtenstein,Armenia,2.00,2.00,Liechtenstein,False,No,Draw,,,,68.00
11/19/2018,Iceland,Qatar,2.00,2.00,Belgium,True,No,Draw,72.80,72.70,,
11/19/2018,Oman,Bahrain,2.00,1.00,Oman,False,No,Win,,,,
11/20/2018,Portugal,Poland,1.00,1.00,Portugal,False,No,Draw,81.80,85.00,78.00,82.00
11/20/2018,Sweden,Russia,2.00,0.00,Sweden,False,No,Win,78.00,80.70,78.50,76.00
11/20/2018,Scotland,Israel,3.00,2.00,Scotland,False,No,Win,76.50,73.30,,71.70
11/20/2018,Montenegro,Romania,0.00,1.00,Montenegro,False,No,Lose,73.80,73.00,75.80,74.30
11/20/2018,Serbia,Lithuania,4.00,1.00,Serbia,False,No,Win,79.80,75.30,,
11/20/2018,Kosovo,Azerbaijan,4.00,0.00,Kosovo,False,No,Win,67.00,73.30,,
11/20/2018,Malta,Faroe Islands,1.00,1.00,Malta,False,No,Draw,,,,
11/20/2018,Albania,Wales,1.00,0.00,Albania,False,No,Win,72.80,67.70,76.50,77.70
11/20/2018,Argentina,Mexico,2.00,0.00,Argentina,False,No,Win,82.50,90.30,76.00,77.30
11/20/2018,Australia,Lebanon,3.00,0.00,Australia,False,No,Win,73.20,69.70,,
11/20/2018,Brazil,Cameroon,1.00,0.00,England,True,No,Win,87.00,88.70,77.20,79.00
11/20/2018,Chile,Honduras,4.00,1.00,Chile,False,No,Win,74.50,80.00,69.20,71.30
11/20/2018,China PR,Palestine,1.00,1.00,China PR,False,No,Draw,70.20,72.30,,
11/20/2018,El Salvador,Haiti,1.00,0.00,El Salvador,False,No,Win,,,,64.00
11/20/2018,France,Uruguay,1.00,0.00,France,False,No,Win,84.80,83.70,83.50,86.70
11/20/2018,IR Iran,Venezuela,1.00,1.00,Qatar,True,No,Draw,69.00,73.30,74.20,77.30
11/20/2018,Iraq,Bolivia,0.00,0.00,Iraq,False,No,Draw,,,68.00,67.30
11/20/2018,Italy,USA,1.00,0.00,Belgium,True,No,Win,85.20,86.00,76.20,76.30
11/20/2018,Japan,Kyrgyz Republic,4.00,0.00,Japan,False,No,Win,76.00,76.30,,
11/20/2018,Jordan,Saudi Arabia,1.00,1.00,Jordan,False,No,Draw,,,72.00,68.70
11/20/2018,Korea Republic,Uzbekistan,4.00,0.00,Australia,True,No,Win,71.80,74.30,,
11/20/2018,Kuwait,Syria,1.00,2.00,Kuwait,False,No,Lose,,,,
11/20/2018,Nigeria,Uganda,0.00,0.00,Nigeria,False,No,Draw,74.80,76.30,,
11/20/2018,Panama,Ecuador,1.00,2.00,Panama,False,No,Lose,69.80,67.30,74.00,75.70
11/20/2018,Peru,Costa Rica,2.00,3.00,Peru,False,No,Lose,73.20,76.30,74.50,72.00
11/20/2018,South Africa,Paraguay,1.00,1.00,South Africa,False,No,Draw,72.80,74.00,76.00,76.70
11/20/2018,Tunisia,Morocco,0.00,1.00,Tunisia,False,No,Lose,73.00,71.30,78.80,78.00
11/20/2018,Turkey,Ukraine,0.00,0.00,Turkey,False,No,Draw,77.50,79.70,77.00,75.30
11/20/2018,United Arab Emirates,Yemen,2.00,0.00,United Arab Emirates,False,No,Win,,,,
11/20/2018,Myanmar,Vietnam,0.00,0.00,Myanmar,False,No,Draw,,,,
11/20/2018,Cambodia,Laos,3.00,1.00,Cambodia,False,No,Win,,,,
11/21/2018,Philippines,Thailand,1.00,1.00,Philippines,False,No,Draw,,,,
11/21/2018,Singapore,Timor-Leste,6.00,1.00,Singapore,False,No,Win,,,,
11/24/2018,Vietnam,Cambodia,3.00,0.00,Vietnam,False,No,Win,,,,
11/24/2018,Malaysia,Myanmar,3.00,0.00,Malaysia,False,No,Win,,,,
11/25/2018,Indonesia,Philippines,0.00,0.00,Indonesia,False,No,Draw,,,,
11/25/2018,Thailand,Singapore,3.00,0.00,Thailand,False,No,Win,,,,
12/1/2018,Malaysia,Thailand,0.00,0.00,Malaysia,False,No,Draw,,,,
12/2/2018,Philippines,Vietnam,1.00,2.00,Philippines,False,No,Lose,,,,
12/5/2018,Thailand,Malaysia,2.00,2.00,Thailand,False,No,Draw,,,,
12/6/2018,Vietnam,Philippines,2.00,1.00,Vietnam,False,No,Win,,,,
12/11/2018,Malaysia,Vietnam,2.00,2.00,Malaysia,False,No,Draw,,,,
12/13/2018,Oman,Tajikistan,2.00,1.00,Oman,False,No,Win,,,,
12/15/2018,Vietnam,Malaysia,1.00,0.00,Vietnam,False,No,Win,,,,
12/16/2018,Oman,Tajikistan,1.00,0.00,Oman,False,No,Win,,,,
12/16/2018,Palestine,Pakistan,2.00,0.00,Qatar,True,No,Win,,,,
12/20/2018,Bahrain,Tajikistan,5.00,0.00,Bahrain,False,No,Win,,,,
12/20/2018,Jordan,Kyrgyz Republic,0.00,1.00,Qatar,True,No,Lose,,,,
12/23/2018,Qatar,Jordan,2.00,0.00,Qatar,False,No,Win,,,,
12/24/2018,Iraq,China PR,2.00,1.00,Qatar,True,No,Win,,,70.20,72.30
12/24/2018,Palestine,IR Iran,1.00,1.00,Qatar,True,No,Draw,,,69.00,73.30
12/25/2018,Afghanistan,Turkmenistan,0.00,2.00,Turkey,True,No,Lose,,,,
12/25/2018,Qatar,Kyrgyz Republic,1.00,0.00,Qatar,False,No,Win,,,,
12/25/2018,Vietnam,Korea DPR,1.00,1.00,Vietnam,False,No,Draw,,,,68.00
12/27/2018,Bahrain,Lebanon,1.00,0.00,Bahrain,False,No,Win,,,,
12/27/2018,India,Oman,0.00,0.00,United Arab Emirates,True,No,Draw,62.00,63.70,,
12/27/2018,Qatar,Algeria,0.00,1.00,Qatar,False,No,Lose,,,77.20,80.00
12/28/2018,China PR,Jordan,1.00,1.00,Qatar,True,No,Draw,70.20,72.30,,
12/28/2018,Iraq,Palestine,1.00,0.00,Qatar,True,No,Win,,,,
12/28/2018,United Arab Emirates,Kuwait,0.00,2.00,United Arab Emirates,False,No,Lose,,,,
12/29/2018,Bahrain,Korea DPR,4.00,0.00,Bahrain,False,No,Win,,,,68.00
12/30/2018,Australia,Oman,5.00,0.00,United Arab Emirates,True,No,Win,73.20,69.70,,
12/30/2018,Yemen,Syria,0.00,1.00,United Arab Emirates,True,No,Lose,,,,
12/31/2018,Korea Republic,Saudi Arabia,0.00,0.00,United Arab Emirates,True,No,Draw,71.80,74.30,72.00,68.70
12/31/2018,Kyrgyz Republic,Palestine,2.00,1.00,Qatar,True,No,Win,,,,
12/31/2018,Philippines,Vietnam,2.00,4.00,Qatar,True,No,Lose,,,,
12/31/2018,Qatar,IR Iran,1.00,2.00,Qatar,False,No,Lose,,,69.00,73.30
1/2/2019,Oman,Thailand,2.00,0.00,United Arab Emirates,True,No,Win,,,,
1/5/2019,United Arab Emirates,Bahrain,1.00,1.00,United Arab Emirates,False,No,Draw,,,,
1/6/2019,Thailand,India,1.00,4.00,United Arab Emirates,True,No,Lose,,,62.00,63.70
1/6/2019,Australia,Jordan,0.00,1.00,United Arab Emirates,True,No,Lose,73.20,69.70,,
1/6/2019,Syria,Palestine,0.00,0.00,United Arab Emirates,True,No,Draw,,,,
1/7/2019,China PR,Kyrgyz Republic,2.00,1.00,United Arab Emirates,True,No,Win,70.20,72.30,,
1/7/2019,Korea Republic,Philippines,1.00,0.00,United Arab Emirates,True,No,Win,71.80,74.30,,
1/7/2019,IR Iran,Yemen,5.00,0.00,United Arab Emirates,True,No,Win,69.00,73.30,,
1/8/2019,Finland,Sweden,1.00,0.00,Qatar,True,No,Win,72.20,71.30,78.00,80.70
1/8/2019,Iraq,Vietnam,3.00,2.00,United Arab Emirates,True,No,Win,,,,
1/8/2019,Saudi Arabia,Korea DPR,4.00,0.00,United Arab Emirates,True,No,Win,72.00,68.70,,68.00
1/9/2019,Qatar,Lebanon,2.00,0.00,United Arab Emirates,True,No,Win,,,,
1/9/2019,Japan,Turkmenistan,3.00,2.00,United Arab Emirates,True,No,Win,76.00,76.30,,
1/9/2019,Uzbekistan,Oman,2.00,1.00,United Arab Emirates,True,No,Win,,,,
1/10/2019,Bahrain,Thailand,0.00,1.00,United Arab Emirates,True,No,Lose,,,,
1/10/2019,Jordan,Syria,2.00,0.00,United Arab Emirates,True,No,Win,,,,
1/10/2019,United Arab Emirates,India,2.00,0.00,United Arab Emirates,False,No,Win,,,62.00,63.70
1/11/2019,Estonia,Finland,2.00,1.00,Qatar,True,No,Win,69.00,,72.20,71.30
1/11/2019,Iceland,Sweden,2.00,2.00,Qatar,True,No,Draw,72.80,72.70,78.00,80.70
1/11/2019,Palestine,Australia,0.00,3.00,United Arab Emirates,True,No,Lose,,,73.20,69.70
1/11/2019,Philippines,China PR,0.00,3.00,United Arab Emirates,True,No,Lose,,,70.20,72.30
1/11/2019,Kyrgyz Republic,Korea Republic,0.00,1.00,United Arab Emirates,True,No,Lose,,,71.80,74.30
1/12/2019,Vietnam,IR Iran,0.00,2.00,United Arab Emirates,True,No,Lose,,,69.00,73.30
1/12/2019,Yemen,Iraq,0.00,3.00,United Arab Emirates,True,No,Lose,,,,
1/12/2019,Lebanon,Saudi Arabia,0.00,2.00,United Arab Emirates,True,No,Lose,,,72.00,68.70
1/13/2019,Korea DPR,Qatar,0.00,6.00,United Arab Emirates,True,No,Lose,,68.00,,
1/13/2019,Oman,Japan,0.00,1.00,United Arab Emirates,True,No,Lose,,,76.00,76.30
1/13/2019,Turkmenistan,Uzbekistan,0.00,4.00,United Arab Emirates,True,No,Lose,,,,
1/14/2019,India,Bahrain,0.00,1.00,United Arab Emirates,True,No,Lose,62.00,63.70,,
1/14/2019,United Arab Emirates,Thailand,1.00,1.00,United Arab Emirates,False,No,Draw,,,,
1/15/2019,Estonia,Iceland,0.00,0.00,Qatar,True,No,Draw,69.00,,72.80,72.70
1/15/2019,Australia,Syria,3.00,2.00,United Arab Emirates,True,No,Win,73.20,69.70,,
1/15/2019,Palestine,Jordan,0.00,0.00,United Arab Emirates,True,No,Draw,,,,
1/16/2019,Korea Republic,China PR,2.00,0.00,United Arab Emirates,True,No,Win,71.80,74.30,70.20,72.30
1/16/2019,Kyrgyz Republic,Philippines,3.00,1.00,United Arab Emirates,True,No,Win,,,,
1/16/2019,IR Iran,Iraq,0.00,0.00,United Arab Emirates,True,No,Draw,69.00,73.30,,
1/16/2019,Vietnam,Yemen,2.00,0.00,United Arab Emirates,True,No,Win,,,,
1/17/2019,Lebanon,Korea DPR,4.00,1.00,United Arab Emirates,True,No,Win,,,,68.00
1/17/2019,Saudi Arabia,Qatar,0.00,2.00,United Arab Emirates,True,No,Lose,72.00,68.70,,
1/17/2019,Japan,Uzbekistan,2.00,1.00,United Arab Emirates,True,No,Win,76.00,76.30,,
1/17/2019,Oman,Turkmenistan,3.00,1.00,United Arab Emirates,True,No,Win,,,,
1/20/2019,IR Iran,Oman,2.00,0.00,United Arab Emirates,True,No,Win,69.00,73.30,,
1/20/2019,Jordan,Vietnam,1.00,1.00,United Arab Emirates,True,Yes,Lose,,,,
1/20/2019,Thailand,China PR,1.00,2.00,United Arab Emirates,True,No,Lose,,,70.20,72.30
1/21/2019,Australia,Uzbekistan,0.00,0.00,United Arab Emirates,True,Yes,Win,73.20,69.70,,
1/21/2019,Japan,Saudi Arabia,1.00,0.00,United Arab Emirates,True,No,Win,76.00,76.30,72.00,68.70
1/21/2019,United Arab Emirates,Kyrgyz Republic,3.00,2.00,United Arab Emirates,False,No,Win,,,,
1/22/2019,Korea Republic,Bahrain,2.00,1.00,United Arab Emirates,True,No,Win,71.80,74.30,,
1/22/2019,Qatar,Iraq,1.00,0.00,United Arab Emirates,True,No,Win,,,,
1/24/2019,China PR,IR Iran,0.00,3.00,United Arab Emirates,True,No,Lose,70.20,72.30,69.00,73.30
1/24/2019,Vietnam,Japan,0.00,1.00,United Arab Emirates,True,No,Lose,,,76.00,76.30
1/25/2019,Korea Republic,Qatar,0.00,1.00,United Arab Emirates,True,No,Lose,71.80,74.30,,
1/25/2019,United Arab Emirates,Australia,1.00,0.00,United Arab Emirates,False,No,Win,,,73.20,69.70
1/27/2019,USA,Panama,3.00,0.00,USA,False,No,Win,76.20,76.30,69.80,67.30
1/28/2019,IR Iran,Japan,0.00,3.00,United Arab Emirates,True,No,Lose,69.00,73.30,76.00,76.30
1/29/2019,United Arab Emirates,Qatar,0.00,4.00,United Arab Emirates,False,No,Lose,,,,
2/1/2019,Japan,Qatar,1.00,3.00,United Arab Emirates,True,No,Lose,76.00,76.30,,
2/2/2019,USA,Costa Rica,2.00,0.00,USA,False,No,Win,76.20,76.30,74.50,72.00
2/21/2019,Kazakhstan,Moldova,1.00,0.00,Turkey,True,No,Win,,,,
2/27/2019,Cuba,Bermuda,5.00,0.00,Cuba,False,No,Win,,,,
3/3/2019,Bolivia,Nicaragua,2.00,2.00,Bolivia,False,No,Draw,68.00,67.30,,
3/4/2019,Barbados,Grenada,3.00,0.00,St. Vincent and the Grenadines,True,No,Win,,,,
3/6/2019,El Salvador,Guatemala,3.00,1.00,USA,True,No,Win,,,,
3/9/2019,Cambodia,Bangladesh,0.00,1.00,Cambodia,False,No,Lose,,,,
3/16/2019,Bahamas,Turks and Caicos Islands,6.00,1.00,Bahamas,False,No,Win,,,,
